"id","last_name","first_name","gender","citizenship","canton_abbreviation","council_id","council_abbreviation","council_type","faction_id","faction_abbreviation","party_abbreviation","download_date","birth_date","death_date","membership_entry_date","membership_leaving_date","mp_name"
1399,"Ammann","P. Albert","m","Schaffhausen (SH)","SH",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1860-10-07","1929-06-04","1906-12-04","1912-12-03","P. Albert Ammann"
1399,"Ammann","P. Albert","m","Schaffhausen (SH)","SH",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1860-10-07","1929-06-04","1912-12-04","1928-12-02","P. Albert Ammann"
4180,"Ammann","Thomas","m","Kirchberg (SG), Oberriet (SG)","SG",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1964-07-13","","2015-11-30","","Thomas Ammann"
552,"Ammann","Ulrich","m","Madiswil (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1921-02-06","2006-03-20","1975-12-01","1975-12-31","Ulrich Ammann"
552,"Ammann","Ulrich","m","Madiswil (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1921-02-06","2006-03-20","1976-01-01","1987-11-29","Ulrich Ammann"
715,"Ammann","Walter","m","Madiswil (BE)","SG",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1946-06-07","","1976-03-01","1991-11-24","Walter Ammann"
434,"Ammann Schoch","Regina","f","Zürich (ZH), Wädenswil (ZH), Oberneunforn (TG)","AG",1,"CN","N",5,"U","AdI","2016-12-08 18:12:56","1963-06-19","","1999-03-01","1999-04-19","Regina Ammann Schoch"
434,"Ammann Schoch","Regina","f","Zürich (ZH), Wädenswil (ZH), Oberneunforn (TG)","AG",1,"CN","N",5,"U","AdI","2016-12-08 18:12:56","1963-06-19","","1999-04-20","1999-12-05","Regina Ammann Schoch"
1400,"Amsler","Johann Jakob","m","Aussersihl (ZH)","ZH",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1848-10-11","1909-02-12","1896-12-07","1908-12-06","Johann Jakob Amsler"
1401,"Amsler","Johann-Rudolf","m","Meilen (ZH)","ZH",1,"CN","N",1,"R","Dém*","2016-12-08 18:12:56","1853-11-08","1917-10-30","1899-12-04","1912-12-03","Johann-Rudolf Amsler"
1401,"Amsler","Johann-Rudolf","m","Meilen (ZH)","ZH",1,"CN","N",1,"R","Dém*","2016-12-08 18:12:56","1853-11-08","1917-10-30","1912-12-04","1917-10-30","Johann-Rudolf Amsler"
1173,"Amstad","Eduard","m","Beckenried (NW)","NW",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1922-03-19","2015-10-12","1967-06-05","1970-12-31","Eduard Amstad"
1173,"Amstad","Eduard","m","Beckenried (NW)","NW",2,"CE","S",3,"C","PDC","2016-12-08 18:12:56","1922-03-19","2015-10-12","1971-01-01","1976-10-06","Eduard Amstad"
1402,"Amstad","Joh. Josef M.","m","Beckenried (NW)","NW",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1846-09-25","1926-02-14","1884-06-04","1894-04-01","Joh. Josef M. Amstad"
1403,"Amstalden","Walter","m","Sarnen (OW)","OW",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1883-08-30","1966-06-19","1926-06-07","1935-12-05","Walter Amstalden"
1403,"Amstalden","Walter","m","Sarnen (OW)","OW",2,"CE*","S",3,"K","PDC","2016-12-08 18:12:56","1883-08-30","1966-06-19","1935-12-06","1936-12-07","Walter Amstalden"
1403,"Amstalden","Walter","m","Sarnen (OW)","OW",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1883-08-30","1966-06-19","1936-12-08","1943-06-01","Walter Amstalden"
1135,"Amstutz","Adrian","m","Sigriswil (BE)","BE",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1953-12-02","","2003-12-01","2007-12-02","Adrian Amstutz"
1135,"Amstutz","Adrian","m","Sigriswil (BE)","BE",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1953-12-02","","2007-12-03","2011-05-29","Adrian Amstutz"
1135,"Amstutz","Adrian","m","Sigriswil (BE)","BE",2,"CE","S",4,"V","UDC","2016-12-08 18:12:56","1953-12-02","","2011-05-30","2011-12-04","Adrian Amstutz"
1135,"Amstutz","Adrian","m","Sigriswil (BE)","BE",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1953-12-02","","2011-12-05","2012-01-21","Adrian Amstutz"
1135,"Amstutz","Adrian","m","Sigriswil (BE)","BE",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1953-12-02","","2012-01-22","2015-11-29","Adrian Amstutz"
1135,"Amstutz","Adrian","m","Sigriswil (BE)","BE",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1953-12-02","","2015-11-30","","Adrian Amstutz"
1404,"Ancrenaz","Jean-Louis","m","Bursins (VD)","VD",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1814-07-02","1879-03-07","1857-12-07","1866-12-02","Jean-Louis Ancrenaz"
1405,"Anderegg","Emil","m","Wattwil (SG)","SG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1903-11-09","1967-09-12","1943-12-06","1951-12-02","Emil Anderegg"
1406,"Anderegg","Georg Friedrich","m","Wattwil (SG)","SG",1,"CN","N",126,"MC","Lib*","2016-12-08 18:12:56","1823-08-16","1883-01-16","1863-12-07","1875-12-05","Georg Friedrich Anderegg"
1407,"Anderegg","Johann Georg","m","Wattwil (SG)","SG",1,"CN","N",126,"MC","Lib*","2016-12-08 18:12:56","1792-07-08","1856-05-21","1848-11-06","1856-05-21","Johann Georg Anderegg"
1408,"Andermatt","Josef","m","Hünenberg (ZG), Baar (ZG)","ZG",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1871-12-24","1942-05-15","1913-09-29","1924-11-30","Josef Andermatt"
1408,"Andermatt","Josef","m","Hünenberg (ZG), Baar (ZG)","ZG",2,"CE*","S",3,"K","PDC","2016-12-08 18:12:56","1871-12-24","1942-05-15","1924-12-01","1925-12-06","Josef Andermatt"
1408,"Andermatt","Josef","m","Hünenberg (ZG), Baar (ZG)","ZG",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1871-12-24","1942-05-15","1925-12-07","1930-06-12","Josef Andermatt"
638,"Andermatt","Othmar","m","Luzern (LU), Baar (ZG)","ZG",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1922-11-08","","1971-01-25","1975-12-31","Othmar Andermatt"
638,"Andermatt","Othmar","m","Luzern (LU), Baar (ZG)","ZG",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1922-11-08","","1976-01-01","1986-12-01","Othmar Andermatt"
1409,"Anderwert","Jos. Fridolin","m","Emmishofen (TG)","TG",1,"CN","N",107,"DL","Dém*","2016-12-08 18:12:56","1828-09-19","1880-12-25","1863-12-07","1870-07-03","Jos. Fridolin Anderwert"
1409,"Anderwert","Jos. Fridolin","m","Emmishofen (TG)","TG",1,"CN*","N",107,"DL","Dém*","2016-12-08 18:12:56","1828-09-19","1880-12-25","1870-07-04","1870-12-24","Jos. Fridolin Anderwert"
1409,"Anderwert","Jos. Fridolin","m","Emmishofen (TG)","TG",1,"CN","N",107,"DL","Dém*","2016-12-08 18:12:56","1828-09-19","1880-12-25","1870-12-25","1874-10-01","Jos. Fridolin Anderwert"
1409,"Anderwert","Jos. Fridolin","m","Emmishofen (TG)","TG",3,"BR","B",0,"-","Dem*","2016-12-08 18:12:56","1828-09-19","1880-12-25","1875-12-10","1880-12-25","Jos. Fridolin Anderwert"
1410,"André","Paul","m","Yens (VD)","VD",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1837-02-23","1896-12-03","1878-12-02","1881-12-04","Paul André"
1411,"Andres","Paul","m","Bargen (BE)","BE",1,"CN","N",5,"U","AdI","2016-12-08 18:12:56","1882-08-17","1974-03-19","1941-03-25","1943-12-05","Paul Andres"
1412,"Anet","Henri","m","Le Châtelard-sur-Lutry (VD)","VD",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1895-01-15","1983-09-14","1946-06-04","1947-11-30","Henri Anet"
1413,"Anliker","Ernst","m","Gondiswil (BE)","BE",1,"CN","N",106,"DEM","JB","2016-12-08 18:12:56","1906-04-21","1977-06-30","1935-12-02","1940-12-31","Ernst Anliker"
1413,"Anliker","Ernst","m","Gondiswil (BE)","BE",1,"CN","N",99,"-","JB","2016-12-08 18:12:56","1906-04-21","1977-06-30","1941-01-01","1941-12-31","Ernst Anliker"
406,"Antille","Charles-Albert","m","St-Luc (VS)","VS",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1944-10-18","","1998-04-27","2003-11-30","Charles-Albert Antille"
793,"Antille","Rosemarie","f","Chalais (VS)","VS",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1949-04-20","","1989-01-31","1991-11-24","Rosemarie Antille"
1414,"Antognini","Antonio","m","Bellinzona (TI)","TI",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1893-07-22","1972-06-01","1935-12-02","1943-03-01","Antonio Antognini"
1414,"Antognini","Antonio","m","Bellinzona (TI)","TI",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1893-07-22","1972-06-01","1943-03-29","1957-12-31","Antonio Antognini"
1414,"Antognini","Antonio","m","Bellinzona (TI)","TI",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1893-07-22","1972-06-01","1958-01-01","1960-12-01","Antonio Antognini"
1414,"Antognini","Antonio","m","Bellinzona (TI)","TI",2,"CE*","S",3,"K","PDC","2016-12-08 18:12:56","1893-07-22","1972-06-01","1960-12-05","1961-12-04","Antonio Antognini"
1414,"Antognini","Antonio","m","Bellinzona (TI)","TI",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1893-07-22","1972-06-01","1961-12-05","1963-12-01","Antonio Antognini"
1415,"Antognini","Francesco","m","Bellinzona (TI)","TI",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1863-09-28","1953-06-08","1919-12-01","1922-12-03","Francesco Antognini"
1416,"Antognini","Secondo-Vittorio","m","Bellinzona (TI)","TI",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1877-08-22","1958-12-30","1923-07-01","1924-11-30","Secondo-Vittorio Antognini"
6,"Aregger","Manfred","m","Hasle (LU)","LU",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1931-01-27","","1979-11-26","1995-12-03","Manfred Aregger"
6,"Aregger","Manfred","m","Hasle (LU)","LU",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1931-01-27","","1995-12-04","1999-12-05","Manfred Aregger"
1417,"Arni","Willy","m","Mühledorf (SO)","SO",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1899-06-25","1977-11-21","1947-12-01","1967-12-03","Willy Arni"
4155,"Arnold","Beat","m","Unterschächen (UR)","UR",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1978-04-24","","2015-11-30","","Beat Arnold"
1418,"Arnold","Eduard","m","Luzern (LU)","LU",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1895-08-30","1977-04-02","1935-12-02","1942-12-17","Eduard Arnold"
1419,"Arnold","Emil","m","Altdorf (UR)","BS",1,"CN","N",121,"Ko","PC","2016-12-08 18:12:56","1897-01-22","1974-10-21","1932-09-20","1934-03-01","Emil Arnold"
1419,"Arnold","Emil","m","Altdorf (UR)","BS",1,"CN","N",10,"T","PdT","2016-12-08 18:12:56","1897-01-22","1974-10-21","1951-12-03","1952-12-07","Emil Arnold"
1419,"Arnold","Emil","m","Altdorf (UR)","BS",1,"CN","N",99,"-","PdT","2016-12-08 18:12:56","1897-01-22","1974-10-21","1952-12-08","1953-06-01","Emil Arnold"
1420,"Arnold","Franz","m","Bern (BE), Flüelen (UR)","UR",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1897-08-21","1984-12-26","1947-12-01","1963-12-01","Franz Arnold"
1421,"Arnold","Josef","m","Altdorf (UR)","UR",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1825-03-18","1891-04-10","1850-06-01","1865-06-01","Josef Arnold"
1421,"Arnold","Josef","m","Altdorf (UR)","UR",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1825-03-18","1891-04-10","1865-07-03","1890-11-30","Josef Arnold"
619,"Arnold","Leo","m","Altdorf (UR)","UR",2,"CE","S",3,"C","PDC","2016-12-08 18:12:56","1923-12-17","2014-05-16","1971-11-29","1987-11-29","Leo Arnold"
1422,"Arnold","Max","m","Schlierbach (LU)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1909-01-08","1998-11-09","1951-12-03","1971-11-28","Max Arnold"
1422,"Arnold","Max","m","Schlierbach (LU)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1909-01-08","1998-11-09","1975-09-22","1975-11-30","Max Arnold"
1423,"Arpagaus","Johann Bartholome","m","Cumbels (GR)","GR",1,"CN","N",126,"MC","ConsM*","2016-12-08 18:12:56","1810-10-03","1882-02-03","1851-12-01","1854-12-03","Johann Bartholome Arpagaus"
1423,"Arpagaus","Johann Bartholome","m","Cumbels (GR)","GR",2,"CE","S",126,"MC","ConsM*","2016-12-08 18:12:56","1810-10-03","1882-02-03","1860-07-02","1861-07-01","Johann Bartholome Arpagaus"
4184,"Arslan","Sibel","f","Basel (BS)","BS",1,"CN","N",6,"G","BastA","2016-12-08 18:12:56","1980-06-23","","2015-11-30","","Sibel Arslan"
1424,"Ast","Adolf","m","Wimmis (BE)","BL",1,"CN","N",4,"BGB","UDC","2016-12-08 18:12:56","1874-07-16","1936-09-19","1922-12-04","1935-12-01","Adolf Ast"
1425,"Aubert","F.-Alfred-J.","m","L'Abbaye (VD), St-George (VD)","VD",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1859-09-03","1923-12-18","1900-12-03","1901-01-01","F.-Alfred-J. Aubert"
620,"Aubert","Jean-François","m","Savagnier (NE)","NE",1,"CN","N",124,"LE","PLD","2016-12-08 18:12:56","1931-05-11","","1971-11-29","1979-11-25","Jean-François Aubert"
620,"Aubert","Jean-François","m","Savagnier (NE)","NE",2,"CE","S",7,"L","PLD","2016-12-08 18:12:56","1931-05-11","","1979-11-26","1980-11-30","Jean-François Aubert"
620,"Aubert","Jean-François","m","Savagnier (NE)","NE",2,"CE","S",7,"L","PLD","2016-12-08 18:12:56","1931-05-11","","1980-12-01","1987-11-29","Jean-François Aubert"
3833,"Aubert","Josiane","f","Le Chenit (VD)","VD",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1949-04-07","","2007-06-04","2007-12-02","Josiane Aubert"
3833,"Aubert","Josiane","f","Le Chenit (VD)","VD",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1949-04-07","","2007-12-03","2011-12-04","Josiane Aubert"
3833,"Aubert","Josiane","f","Le Chenit (VD)","VD",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1949-04-07","","2011-12-05","2014-06-01","Josiane Aubert"
1174,"Aubert","Pierre","m","Savagnier (NE)","NE",2,"CE","S",2,"S","PSS","2016-12-08 18:12:56","1927-03-03","2016-06-08","1971-11-29","1977-12-07","Pierre Aubert"
1174,"Aubert","Pierre","m","Savagnier (NE)","NE",3,"BR","B",0,"-","SP","2016-12-08 18:12:56","1927-03-03","2016-06-08","1977-12-07","1987-12-31","Pierre Aubert"
1174,"Aubert","Pierre","m","Savagnier (NE)","NE",3,"BR*","B",0,"-","SP","2016-12-08 18:12:56","1927-03-03","2016-06-08","1983-01-01","1983-12-31","Pierre Aubert"
1174,"Aubert","Pierre","m","Savagnier (NE)","NE",3,"BR*","B",0,"-","SP","2016-12-08 18:12:56","1927-03-03","2016-06-08","1987-01-01","1987-12-31","Pierre Aubert"
1426,"Aubert","Théodore","m","Genf (GE)","GE",1,"CN","N",7,"L","PLD","2016-12-08 18:12:56","1878-09-08","1963-01-19","1935-12-02","1939-12-03","Théodore Aubert"
7,"Aubry","Geneviève","f","Dachsfelden (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1928-03-04","","1979-11-26","1995-12-03","Geneviève Aubry"
1427,"Aubry","Pierre-Ignace","m","Saignelégier (JU)","BE",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1796-10-16","1878-04-10","1851-12-01","1854-12-03","Pierre-Ignace Aubry"
716,"Auer","Felix","m","Bottmingen (BL)","BL",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1925-09-16","2016-07-31","1971-11-29","1975-12-31","Felix Auer"
716,"Auer","Felix","m","Bottmingen (BL)","BL",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1925-09-16","2016-07-31","1976-01-01","1991-11-24","Felix Auer"
1428,"Auf der Mauer","F. Xaver J. K.","m","Brunnen (SZ)","SZ",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1822-06-29","1904-02-17","1854-12-04","1861-12-01","F. Xaver J. K. Auf der Mauer"
1429,"Auf der Maur","Dominik","m","Schwyz (SZ)","SZ",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1896-09-18","1978-07-09","1950-03-13","1957-12-31","Dominik Auf der Maur"
1429,"Auf der Maur","Dominik","m","Schwyz (SZ)","SZ",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1896-09-18","1978-07-09","1958-01-01","1965-11-28","Dominik Auf der Maur"
1429,"Auf der Maur","Dominik","m","Schwyz (SZ)","SZ",2,"CE*","S",3,"K","PDC","2016-12-08 18:12:56","1896-09-18","1978-07-09","1965-11-29","1966-11-28","Dominik Auf der Maur"
1429,"Auf der Maur","Dominik","m","Schwyz (SZ)","SZ",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1896-09-18","1978-07-09","1966-11-29","1967-12-03","Dominik Auf der Maur"
651,"Augsburger","Walter","m","Schangnau (BE)","BE",1,"CN","N",4,"BGB","UDC","2016-12-08 18:12:56","1922-08-13","1997-07-03","1967-12-04","1971-12-31","Walter Augsburger"
651,"Augsburger","Walter","m","Schangnau (BE)","BE",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1922-08-13","1997-07-03","1972-01-01","1983-11-27","Walter Augsburger"
1430,"Auroi","André","m","Ilfingen (BE)","BE",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1919-02-15","1999-01-13","1963-06-04","1967-12-03","André Auroi"
404,"Baader","Caspar","m","Gelterkinden (BL)","BL",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1953-10-01","","1998-04-27","1999-12-05","Caspar Baader"
404,"Baader","Caspar","m","Gelterkinden (BL)","BL",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1953-10-01","","1999-12-06","2001-11-25","Caspar Baader"
404,"Baader","Caspar","m","Gelterkinden (BL)","BL",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1953-10-01","","2001-11-26","2003-11-30","Caspar Baader"
404,"Baader","Caspar","m","Gelterkinden (BL)","BL",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1953-10-01","","2003-12-01","2007-12-02","Caspar Baader"
404,"Baader","Caspar","m","Gelterkinden (BL)","BL",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1953-10-01","","2007-12-03","2011-12-04","Caspar Baader"
404,"Baader","Caspar","m","Gelterkinden (BL)","BL",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1953-10-01","","2011-12-05","2012-01-21","Caspar Baader"
404,"Baader","Caspar","m","Gelterkinden (BL)","BL",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1953-10-01","","2012-01-22","2014-07-31","Caspar Baader"
1431,"Baader","Johann Jakob","m","Gelterkinden (BL)","BL",1,"CN","N",126,"MC","Lib*","2016-12-08 18:12:56","1810-04-04","1879-03-16","1866-12-03","1869-12-05","Johann Jakob Baader"
1175,"Babel","Jean","m","Veyrier (GE)","GE",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1921-11-06","2005-11-25","1966-06-06","1967-12-03","Jean Babel"
652,"Bacciarini","Alma","f","Cureggia (TI)","TI",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1921-03-30","2007-01-22","1979-11-26","1983-11-27","Alma Bacciarini"
1432,"Bach","Johannes","m","Saanen (BE)","BE",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1808-08-04","1866-06-15","1851-12-01","1857-12-06","Johannes Bach"
1433,"Bachelard","David E.","m","Nyon (VD), Pampigny (VD)","VD",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1815-08-09","1866-06-18","1866-05-01","1866-06-18","David E. Bachelard"
1434,"Bachmann","Arthur","m","Winterthur (ZH), Aristau (AG)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1922-01-10","1983-11-05","1963-12-02","1967-06-01","Arthur Bachmann"
1435,"Bachmann","Ernst","m","Bottenwil (AG), Staffelbach (AG)","AG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1912-04-07","1995-09-20","1955-12-05","1961-12-01","Ernst Bachmann"
1435,"Bachmann","Ernst","m","Bottenwil (AG), Staffelbach (AG)","AG",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1912-04-07","1995-09-20","1961-12-12","1971-11-28","Ernst Bachmann"
1436,"Bachmann","Gottlieb","m","Winterthur (ZH)","ZH",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1874-07-20","1947-02-11","1939-12-04","1943-12-05","Gottlieb Bachmann"
1437,"Bachmann","Jakob H.","m","Stettfurt (TG)","TG",1,"CN","N",122,"LD","PLR","2016-12-08 18:12:56","1843-11-21","1915-08-26","1881-12-05","1895-06-03","Jakob H. Bachmann"
1437,"Bachmann","Jakob H.","m","Stettfurt (TG)","TG",1,"CN*","N",122,"LD","PLR","2016-12-08 18:12:56","1843-11-21","1915-08-26","1895-06-04","1895-12-01","Jakob H. Bachmann"
1176,"Bachmann","Karl","m","Wollerau (SZ)","SZ",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1915-12-03","2004-05-24","1959-12-07","1970-12-31","Karl Bachmann"
1176,"Bachmann","Karl","m","Wollerau (SZ)","SZ",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1915-12-03","2004-05-24","1971-01-01","1971-11-28","Karl Bachmann"
1438,"Bächtold","Jakob","m","Schleitheim (SH)","BE",1,"CN","N",5,"U","AdI","2016-12-08 18:12:56","1905-03-03","1993-07-20","1959-12-07","1975-11-30","Jakob Bächtold"
1438,"Bächtold","Jakob","m","Schleitheim (SH)","BE",1,"CN","N",5,"U","AdI","2016-12-08 18:12:56","1905-03-03","1993-07-20","1978-09-18","1979-11-25","Jakob Bächtold"
1178,"Bächtold","Kurt","m","Osterfingen (SH)","SH",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1918-11-13","2009-10-30","1961-03-14","1973-11-25","Kurt Bächtold"
1178,"Bächtold","Kurt","m","Osterfingen (SH)","SH",2,"CE*","S",1,"R","PLR","2016-12-08 18:12:56","1918-11-13","2009-10-30","1973-11-26","1974-11-25","Kurt Bächtold"
1178,"Bächtold","Kurt","m","Osterfingen (SH)","SH",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1918-11-13","2009-10-30","1974-11-26","1975-12-31","Kurt Bächtold"
1178,"Bächtold","Kurt","m","Osterfingen (SH)","SH",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1918-11-13","2009-10-30","1976-01-01","1979-11-25","Kurt Bächtold"
450,"Bader","Elvira","f","Holderbank (SO)","SO",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1955-03-04","","1999-12-06","2003-11-30","Elvira Bader"
450,"Bader","Elvira","f","Holderbank (SO)","SO",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1955-03-04","","2003-12-01","2007-12-02","Elvira Bader"
450,"Bader","Elvira","f","Holderbank (SO)","SO",1,"CN","N",3,"CEg","PDC","2016-12-08 18:12:56","1955-03-04","","2007-12-03","2011-12-04","Elvira Bader"
1439,"Badoud","François-X.","m","Romont (FR)","FR",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1792-08-22","1852-11-19","1848-11-06","1851-11-30","François-X. Badoud"
1440,"Badoux","Henri","m","Cremin (VD)","VD",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1909-07-17","1997-10-13","1951-12-06","1959-12-06","Henri Badoux"
4058,"Badran","Jacqueline","f","Auswil (BE), Zürich (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1961-11-12","","2011-12-05","2015-11-29","Jacqueline Badran"
4058,"Badran","Jacqueline","f","Auswil (BE), Zürich (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1961-11-12","","2015-11-30","","Jacqueline Badran"
653,"Baechtold","Gilbert","m","Jouxtens-Mézery (VD), Osterfingen (SH)","VD",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1921-08-08","1996-12-19","1967-02-27","1983-06-09","Gilbert Baechtold"
260,"Baerlocher","Thomas","m","Thal (SG)","BS",1,"CN","N",99,"-","PdT","2016-12-08 18:12:56","1956-12-14","","1990-02-05","1991-11-24","Thomas Baerlocher"
3870,"Baettig","Dominique","m","Rickenbach (LU)","JU",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1953-09-22","","2007-12-03","2011-12-04","Dominique Baettig"
717,"Baggi","Giovanni","m","Malvaglia (TI)","TI",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1929-10-12","1995-05-31","1987-03-02","1991-11-24","Giovanni Baggi"
1441,"Bähler","Traugott-Philipp Eduard","m","Längenbühl (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1832-03-13","1910-01-24","1887-04-12","1908-12-06","Traugott-Philipp Eduard Bähler"
